type,id,properties.mag,properties.place,properties.time,properties.updated,properties.tz,properties.url,properties.detail,properties.felt,properties.cdi,properties.mmi,properties.alert,properties.status,properties.tsunami,properties.sig,properties.net,properties.code,properties.ids,properties.sources,properties.types,properties.nst,properties.dmin,properties.rms,properties.gap,properties.magType,properties.type,properties.title,geometry.type,geometry.coordinates,Longitud,Latitud,Profundidad
Feature,ci10537093,4.4,"56km SW of Rosarito, B.C., MX",2010-02-01 14:19:47.820,2022-08-05 23:46:03.546,,https://earthquake.usgs.gov/earthquakes/eventpage/ci10537093,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci10537093&format=geojson,3243.0,3.8,3.47,green,reviewed,0,678,ci,10537093,",ci10537093,usp000h6ux,",",ci,us,",",dyfi,impact-text,losspager,nearby-cities,origin,phase-data,shakemap,",9.0,0.751,0.49,328.0,mw,earthquake,"M 4.4 - 56km SW of Rosarito, B.C., MX",Point,"[-117.5255, 32.0493333, 5.845]",-117.5255,32.0493333,5.845
Feature,ci14565636,4.77,"14km ESE of Puebla, B.C., MX",2009-12-30 18:53:23.960,2020-07-07 22:05:21.405,,https://earthquake.usgs.gov/earthquakes/eventpage/ci14565636,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci14565636&format=geojson,,,7.0,green,reviewed,0,350,ci,14565636,",usp000h5gs,ci14565636,atlas20091230185323,",",us,ci,atlas,",",impact-text,losspager,nearby-cities,origin,phase-data,shakemap,",21.0,0.2792,0.34,193.0,ml,earthquake,"M 4.8 - 14km ESE of Puebla, B.C., MX",Point,"[-115.2081667, 32.5323333, 5.986]",-115.2081667,32.5323333,5.986
Feature,ci10497821,4.6,"26km SSE of Trona, CA",2009-11-16 21:21:30.630,2022-08-05 22:59:20.974,,https://earthquake.usgs.gov/earthquakes/eventpage/ci10497821,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci10497821&format=geojson,309.0,4.1,6.32,green,reviewed,0,452,ci,10497821,",ci10497821,usp000h444,",",ci,us,",",dyfi,impact-text,losspager,nearby-cities,origin,phase-data,shakemap,",54.0,0.0771,0.23,46.0,ml,earthquake,"M 4.6 - 26km SSE of Trona, CA",Point,"[-117.2745, 35.5485, 1.248]",-117.2745,35.5485,1.248
Feature,ci10497389,4.35,"21km ESE of San Nicolas Is., CA",2009-11-15 22:45:27.130,2022-08-05 22:56:21.722,,https://earthquake.usgs.gov/earthquakes/eventpage/ci10497389,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci10497389&format=geojson,136.0,3.4,3.26,green,reviewed,0,337,ci,10497389,",ci10497389,usp000h434,",",ci,us,",",dyfi,impact-text,losspager,nearby-cities,origin,phase-data,shakemap,",9.0,,0.22,233.0,ml,earthquake,"M 4.4 - 21km ESE of San Nicolas Is., CA",Point,"[-119.3018333, 33.1655, 5.671]",-119.3018333,33.1655,5.671
Feature,ci14520900,4.41,"17km NE of Olancha, CA",2009-10-03 11:37:11.380,2022-08-05 22:16:38.975,,https://earthquake.usgs.gov/earthquakes/eventpage/ci14520900,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci14520900&format=geojson,43.0,4.3,5.99,green,reviewed,0,318,ci,14520900,",ci14520900,usp000h2ag,",",ci,us,",",dyfi,impact-text,losspager,nearby-cities,origin,phase-data,shakemap,",36.0,0.1689,0.25,50.0,ml,earthquake,"M 4.4 - 17km NE of Olancha, CA",Point,"[-117.8673333, 36.3893333, 0.44]",-117.8673333,36.3893333,0.44
Feature,ci14520476,4.66,"18km NE of Olancha, CA",2009-10-03 05:31:57.720,2022-08-05 22:15:38.376,,https://earthquake.usgs.gov/earthquakes/eventpage/ci14520476,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci14520476&format=geojson,138.0,4.1,5.94,green,reviewed,0,391,ci,14520476,",ci14520476,usp000h2a1,",",ci,us,",",dyfi,impact-text,losspager,nearby-cities,origin,phase-data,shakemap,",36.0,0.1674,0.25,51.0,ml,earthquake,"M 4.7 - 18km NE of Olancha, CA",Point,"[-117.8635, 36.39, 0.08]",-117.8635,36.39,0.08
Feature,ci14519780,5.19,"18km NE of Olancha, CA",2009-10-03 01:16:00.310,2022-08-05 22:11:26.331,,https://earthquake.usgs.gov/earthquakes/eventpage/ci14519780,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci14519780&format=geojson,722.0,4.3,5.312,green,reviewed,0,725,ci,14519780,",ci18805767,atlas20091003011600,ci14519780,gcmtc200910030115a,usp000h29c,gcmt20091003011600,iscgem13807604,",",ci,atlas,ci,gcmt,us,gcmt,iscgem,",",associate,dyfi,focal-mechanism,impact-text,losspager,moment-tensor,nearby-cities,origin,phase-data,shakemap,trump-shakemap,",36.0,0.1658,0.33,50.0,mw,earthquake,"M 5.2 - 18km NE of Olancha, CA",Point,"[-117.8608333, 36.391, -1.77]",-117.8608333,36.391,-1.77
Feature,ci14519764,4.85,"17km NE of Olancha, CA",2009-10-03 01:10:26.100,2022-08-05 22:15:48.623,,https://earthquake.usgs.gov/earthquakes/eventpage/ci14519764,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci14519764&format=geojson,43.0,4.8,5.98,green,reviewed,0,383,ci,14519764,",ci14519764,usp000h29b,",",ci,us,",",dyfi,impact-text,losspager,nearby-cities,origin,phase-data,shakemap,",23.0,0.172,0.28,52.0,ml,earthquake,"M 4.9 - 17km NE of Olancha, CA",Point,"[-117.8681667, 36.3863333, 1.688]",-117.8681667,36.3863333,1.688
Feature,ci14519756,4.74,"18km NE of Olancha, CA",2009-10-03 01:09:19.140,2022-08-05 22:14:38.857,,https://earthquake.usgs.gov/earthquakes/eventpage/ci14519756,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci14519756&format=geojson,10.0,4.3,6.1,green,reviewed,0,350,ci,14519756,",ci14519756,gcmtc200910030109a,usp000h29a,gcmt20091003010919,",",ci,gcmt,us,gcmt,",",dyfi,focal-mechanism,impact-text,losspager,moment-tensor,nearby-cities,origin,phase-data,shakemap,",36.0,0.1665,0.26,51.0,ml,earthquake,"M 4.7 - 18km NE of Olancha, CA",Point,"[-117.8638333, 36.391, 0.7]",-117.8638333,36.391,0.7
Feature,ci14517500,5.0,"18km NE of Olancha, CA",2009-10-01 10:01:24.670,2022-08-05 22:04:02.196,,https://earthquake.usgs.gov/earthquakes/eventpage/ci14517500,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci14517500&format=geojson,381.0,4.4,6.21,green,reviewed,0,552,ci,14517500,",ci14517500,gcmtc200910011001a,usp000h25c,iscgem13802459,",",ci,gcmt,us,iscgem,",",dyfi,focal-mechanism,impact-text,losspager,moment-tensor,nearby-cities,origin,phase-data,shakemap,",34.0,0.1683,0.32,49.0,mw,earthquake,"M 5.0 - 18km NE of Olancha, CA",Point,"[-117.8586667, 36.3878333, 3.985]",-117.8586667,36.3878333,3.985
Feature,ci14512436,5.08,"7km WNW of Delta, B.C., MX",2009-09-19 22:55:17.840,2022-08-05 21:59:53.916,,https://earthquake.usgs.gov/earthquakes/eventpage/ci14512436,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci14512436&format=geojson,566.0,5.6,5.827,green,reviewed,0,714,ci,14512436,",atlas20090919225517,ci17829759,ci14512436,gcmtc200909192255a,usp000h1pc,gcmt20090919225518,iscgem13786570,",",atlas,ci,ci,gcmt,us,gcmt,iscgem,",",associate,dyfi,focal-mechanism,impact-text,losspager,moment-tensor,nearby-cities,origin,phase-data,shakemap,trump-shakemap,",27.0,0.4352,0.42,261.0,mw,earthquake,"M 5.1 - 7km WNW of Delta, B.C., MX",Point,"[-115.2611667, 32.3706667, 9.987]",-115.2611667,32.3706667,9.987
Feature,ci14462064,4.73,"20km NE of Olancha, CA",2009-05-23 22:58:32.940,2022-08-05 20:28:36.698,,https://earthquake.usgs.gov/earthquakes/eventpage/ci14462064,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci14462064&format=geojson,33.0,4.6,5.48,green,reviewed,0,359,ci,14462064,",ci14462064,nc51222059,usp000gxet,",",ci,nc,us,",",dyfi,focal-mechanism,impact-text,losspager,moment-tensor,nearby-cities,origin,phase-data,shakemap,",38.0,0.1564,0.25,52.0,ml,earthquake,"M 4.7 - 20km NE of Olancha, CA",Point,"[-117.8376667, 36.3961667, -0.64]",-117.8376667,36.3961667,-0.64
Feature,ci10410337,4.7,"2km E of Lennox, CA",2009-05-18 03:39:36.340,2022-08-05 20:19:51.446,,https://earthquake.usgs.gov/earthquakes/eventpage/ci10410337,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci10410337&format=geojson,46302.0,5.8,5.612,green,reviewed,0,920,ci,10410337,",ci10410337,usp000gx8r,atlas20090518033936,",",ci,us,atlas,",",dyfi,general-link,general-text,impact-text,losspager,moment-tensor,nearby-cities,origin,phase-data,shakemap,trump-shakemap,",123.0,,0.34,44.0,mw,earthquake,"M 4.7 - 2km E of Lennox, CA",Point,"[-118.3356667, 33.9376667, 13.817]",-118.3356667,33.9376667,13.817
Feature,ci10403777,4.42,"10km NW of Malibu, CA",2009-05-02 01:11:13.660,2022-08-05 20:10:14.876,,https://earthquake.usgs.gov/earthquakes/eventpage/ci10403777,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci10403777&format=geojson,7830.0,4.3,3.6,green,reviewed,0,731,ci,10403777,",ci10403777,usp000gwrj,atlas20090502011113,",",ci,us,atlas,",",dyfi,impact-text,losspager,moment-tensor,nearby-cities,origin,phase-data,shakemap,",96.0,0.08831,0.4,72.0,ml,earthquake,"M 4.4 - 10km NW of Malibu, CA",Point,"[-118.8825, 34.0666667, 13.911]",-118.8825,34.0666667,13.911
Feature,ci14443616,4.22,"7km WSW of Delta, B.C., MX",2009-04-12 03:19:24.000,2022-08-05 19:57:37.579,,https://earthquake.usgs.gov/earthquakes/eventpage/ci14443616,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci14443616&format=geojson,54.0,4.3,6.23,green,reviewed,0,297,ci,14443616,",ci14443616,usp000gw1z,",",ci,us,",",dyfi,impact-text,losspager,moment-tensor,nearby-cities,origin,phase-data,shakemap,",27.0,0.4709,0.44,228.0,ml,earthquake,"M 4.2 - 7km WSW of Delta, B.C., MX",Point,"[-115.2536667, 32.3253333, 5.987]",-115.2536667,32.3253333,5.987
Feature,ci14433456,4.77,"4km S of Bombay Beach, CA",2009-03-24 11:55:43.930,2022-08-05 19:52:03.176,,https://earthquake.usgs.gov/earthquakes/eventpage/ci14433456,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci14433456&format=geojson,456.0,3.8,6.07,green,reviewed,0,523,ci,14433456,",ci14433456,gcmtc200903241155a,usp000gvcd,gcmt20090324115543,iscgem12057583,",",ci,gcmt,us,gcmt,iscgem,",",dyfi,focal-mechanism,impact-text,losspager,moment-tensor,nearby-cities,origin,phase-data,shakemap,",77.0,0.03561,0.26,37.0,ml,earthquake,"M 4.8 - 4km S of Bombay Beach, CA",Point,"[-115.7281667, 33.3171667, 6.003]",-115.7281667,33.3171667,6.003
Feature,uw10763723,4.67,"6 km ESE of Lofall, Washington",2009-01-30 13:25:03.760,2022-08-06 12:39:41.514,,https://earthquake.usgs.gov/earthquakes/eventpage/uw10763723,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw10763723&format=geojson,2905.0,5.3,3.34,green,reviewed,0,866,uw,10763723,",uw01301325,atat00332190,usp000gt93,uw10763723,",",uw,at,us,uw,",",dyfi,impact-text,losspager,moment-tensor,origin,phase-data,poster,shakemap,",77.0,0.0526,0.52,27.0,ml,earthquake,"M 4.7 - 6 km ESE of Lofall, Washington",Point,"[-122.5846667, 47.7865, 62.24]",-122.5846667,47.7865,62.24
Feature,ci10370141,4.45,"3km SSW of San Bernardino, CA",2009-01-09 03:49:46.270,2022-08-05 19:06:33.885,,https://earthquake.usgs.gov/earthquakes/eventpage/ci10370141,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci10370141&format=geojson,29802.0,5.3,6.08,green,reviewed,0,835,ci,10370141,",ci10370141,usp000gscw,",",ci,us,",",dyfi,impact-text,losspager,moment-tensor,nearby-cities,origin,phase-data,shakemap,",132.0,,0.28,19.0,mw,earthquake,"M 4.5 - 3km SSW of San Bernardino, CA",Point,"[-117.3041667, 34.1073333, 13.823]",-117.3041667,34.1073333,13.823
Feature,ci10368325,4.52,"4km ESE of Progreso, B.C., MX",2008-12-28 05:17:07.470,2022-08-05 19:00:02.720,,https://earthquake.usgs.gov/earthquakes/eventpage/ci10368325,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci10368325&format=geojson,356.0,4.7,4.922,green,reviewed,0,482,ci,10368325,",ci10368325,usp000grpc,atlas20081228051707,",",ci,us,atlas,",",dyfi,impact-text,losspager,moment-tensor,nearby-cities,origin,phase-data,shakemap,trump-shakemap,",39.0,0.1748,0.91,187.0,ml,earthquake,"M 4.5 - 4km ESE of Progreso, B.C., MX",Point,"[-115.5428333, 32.5681667, 10.01]",-115.5428333,32.5681667,10.01
Feature,ci14408052,5.06,"26km WNW of Ludlow, CA",2008-12-06 04:18:42.850,2022-08-05 18:44:44.117,,https://earthquake.usgs.gov/earthquakes/eventpage/ci14408052,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci14408052&format=geojson,4957.0,4.4,6.99,green,reviewed,0,834,ci,14408052,",ci14408052,gcmtc200812060418a,usp000gq10,iscgem11493244,",",ci,gcmt,us,iscgem,",",dyfi,focal-mechanism,general-text,impact-text,losspager,moment-tensor,nearby-cities,origin,phase-data,shakemap,",48.0,0.07081,0.19,65.0,mw,earthquake,"M 5.1 - 26km WNW of Ludlow, CA",Point,"[-116.4188333, 34.8133333, 6.37]",-116.4188333,34.8133333,6.37
Feature,ci14404512,4.98,"13km WSW of Delta, B.C., MX",2008-11-20 19:23:00.190,2022-08-05 18:39:25.267,,https://earthquake.usgs.gov/earthquakes/eventpage/ci14404512,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci14404512&format=geojson,423.0,4.1,6.253,green,reviewed,0,555,ci,14404512,",ci14404512,usp000gp46,atlas20081120192303,",",ci,us,atlas,",",dyfi,impact-text,losspager,moment-tensor,nearby-cities,origin,phase-data,shakemap,trump-shakemap,",29.0,0.4619,1.28,228.0,ml,earthquake,"M 5.0 - 13km WSW of Delta, B.C., MX",Point,"[-115.3318333, 32.3288333, 6.006]",-115.3318333,32.3288333,6.006
Feature,ci10347253,4.63,"4km WSW of Delta, B.C., MX",2008-09-05 21:54:33.590,2020-05-02 01:56:52.544,,https://earthquake.usgs.gov/earthquakes/eventpage/ci10347253,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci10347253&format=geojson,96.0,3.2,6.22,green,reviewed,0,361,ci,10347253,",ci10347253,usp000ggg9,",",ci,us,",",dyfi,impact-text,losspager,nearby-cities,origin,phase-data,shakemap,",26.0,0.4423,0.72,225.0,ml,earthquake,"M 4.6 - 4km WSW of Delta, B.C., MX",Point,"[-115.2295, 32.3468333, 14.987]",-115.2295,32.3468333,14.987
Feature,ci14383980,5.44,"5km S of Chino Hills, CA",2008-07-29 18:42:15.670,2022-08-05 16:28:18.118,,https://earthquake.usgs.gov/earthquakes/eventpage/ci14383980,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci14383980&format=geojson,35144.0,6.4,6.459,green,reviewed,0,1095,ci,14383980,",atlas20080729184215,ci12340231,ci14383980,choy20080729184215,gcmtc200807291842a,usp000gddf,iscgem12951737,",",atlas,ci,ci,choy,gcmt,us,iscgem,",",associate,dyfi,focal-mechanism,general-link,general-text,ground-failure,impact-text,losspager,moment-tensor,nearby-cities,origin,phase-data,poster,shakemap,trump-shakemap,",136.0,0.08724,0.3,17.0,mw,earthquake,"M 5.4 - 5km S of Chino Hills, CA",Point,"[-117.7663333, 33.9485, 15.503]",-117.7663333,33.9485,15.503
Feature,uw10746908,4.2,"11 km ESE of Maupin, Oregon",2008-07-14 18:45:55.170,2022-06-19 02:03:23.624,,https://earthquake.usgs.gov/earthquakes/eventpage/uw10746908,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw10746908&format=geojson,38.0,3.8,2.96,green,reviewed,0,286,uw,10746908,",usp000gc60,uw10746908,uw07141845,",",us,uw,uw,",",associate,dyfi,impact-text,losspager,moment-tensor,origin,phase-data,shakemap,",52.0,,0.36,75.0,md,earthquake,"M 4.2 - 11 km ESE of Maupin, Oregon",Point,"[-120.95, 45.1286667, 16.378]",-120.95,45.1286667,16.378
Feature,ci14375776,4.35,"24km ENE of Maneadero, B.C., MX",2008-06-18 06:50:25.960,2022-08-05 16:31:22.894,,https://earthquake.usgs.gov/earthquakes/eventpage/ci14375776,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci14375776&format=geojson,39.0,4.3,5.03,green,reviewed,0,308,ci,14375776,",ci14375776,usp000g9yu,",",ci,us,",",dyfi,impact-text,losspager,nearby-cities,origin,phase-data,shakemap,",20.0,0.8513,0.23,291.0,ml,earthquake,"M 4.4 - 24km ENE of Maneadero, B.C., MX",Point,"[-116.3556667, 31.8333333, 5.477]",-116.3556667,31.8333333,5.477
Feature,nm606680,4.0,"7 km NNE of Bellmont, Illinois",2008-04-21 05:38:30.260,2022-07-12 22:59:49.588,,https://earthquake.usgs.gov/earthquakes/eventpage/nm606680,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nm606680&format=geojson,2748.0,6.1,4.67,green,reviewed,0,856,nm,606680,",us2008rcar,nm606680,usp000g4fh,",",us,nm,us,",",associate,dyfi,impact-text,losspager,moment-tensor,origin,phase-data,shakemap,",11.0,,0.15,87.0,mw,earthquake,"M 4.0 - 7 km NNE of Bellmont, Illinois",Point,"[-87.8755, 38.4475, 18.29]",-87.8755,38.4475,18.29
Feature,nm606669,4.7,"9 km NNE of Bellmont, Illinois",2008-04-18 15:14:17.210,2022-08-07 11:00:53.457,,https://earthquake.usgs.gov/earthquakes/eventpage/nm606669,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nm606669&format=geojson,7569.0,6.8,4.891,green,reviewed,0,1020,nm,606669,",usp000g48f,us2008qzbw,nm606669,gcmtc200804181514a,atlas20080418151416,",",us,us,nm,gcmt,atlas,",",associate,dyfi,focal-mechanism,impact-text,losspager,moment-tensor,origin,phase-data,shakemap,trump-shakemap,",16.0,,0.28,89.0,mw,earthquake,"M 4.7 - 9 km NNE of Bellmont, Illinois",Point,"[-87.8691667, 38.4585, 15.46]",-87.8691667,38.4585,15.46
Feature,nm606657,5.2,"7 km NNE of Bellmont, Illinois",2008-04-18 09:36:59.110,2023-02-08 14:33:00.670,,https://earthquake.usgs.gov/earthquakes/eventpage/nm606657,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nm606657&format=geojson,26299.0,7.4,6.962,green,reviewed,0,1156,nm,606657,",usp000g47u,atlas20080418093759,nm606657,gcmtc200804180936a,iscgem10882140,",",us,atlas,nm,gcmt,iscgem,",",associate,dyfi,focal-mechanism,general-link,general-text,ground-failure,impact-text,losspager,moment-tensor,origin,phase-data,poster,shakemap,trump-shakemap,",16.0,,0.2,86.0,mw,earthquake,"M 5.2 - 7 km NNE of Bellmont, Illinois",Point,"[-87.8861667, 38.4515, 14.25]",-87.8861667,38.4515,14.25
Feature,ci12330895,4.58,"8km WNW of Delta, B.C., MX",2008-02-22 19:33:52.140,2022-08-08 22:24:40.922,,https://earthquake.usgs.gov/earthquakes/eventpage/ci12330895,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci12330895&format=geojson,96.0,3.8,6.25,green,reviewed,0,359,ci,12330895,",usp000fzpx,ci14352020,ci12330895,",",us,ci,ci,",",associate,dyfi,impact-text,losspager,nearby-cities,origin,phase-data,shakemap,",18.0,0.4401,0.47,263.0,ml,earthquake,"M 4.6 - 8km WNW of Delta, B.C., MX",Point,"[-115.2698333, 32.3901667, 5.982]",-115.2698333,32.3901667,5.982
Feature,ci14352012,4.78,"11km NW of Delta, B.C., MX",2008-02-22 19:31:18.480,2022-08-05 16:35:35.233,,https://earthquake.usgs.gov/earthquakes/eventpage/ci14352012,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci14352012&format=geojson,238.0,4.1,6.41,green,reviewed,0,449,ci,14352012,",ci14352012,gcmtc200802221931a,usp000fzpw,gcmt20080222193117,",",ci,gcmt,us,gcmt,",",dyfi,focal-mechanism,impact-text,losspager,moment-tensor,nearby-cities,origin,phase-data,shakemap,",33.0,0.4067,0.46,213.0,ml,earthquake,"M 4.8 - 11km NW of Delta, B.C., MX",Point,"[-115.2853333, 32.421, 6.001]",-115.2853333,32.421,6.001
Feature,ci14351300,4.83,"13km NW of Delta, B.C., MX",2008-02-20 01:28:55.450,2022-08-05 16:36:42.833,,https://earthquake.usgs.gov/earthquakes/eventpage/ci14351300,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci14351300&format=geojson,186.0,4.3,6.64,green,reviewed,0,439,ci,14351300,",ci14351300,gcmtc200802200128a,usp000fz9v,gcmt20080220012856,",",ci,gcmt,us,gcmt,",",dyfi,focal-mechanism,impact-text,losspager,moment-tensor,nearby-cities,origin,phase-data,shakemap,",33.0,0.3962,0.53,212.0,ml,earthquake,"M 4.8 - 13km NW of Delta, B.C., MX",Point,"[-115.3063333, 32.4261667, 6.001]",-115.3063333,32.4261667,6.001
Feature,ci14351140,5.01,"14km NW of Delta, B.C., MX",2008-02-19 22:41:29.660,2022-08-05 16:37:59.846,,https://earthquake.usgs.gov/earthquakes/eventpage/ci14351140,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci14351140&format=geojson,528.0,6.2,6.43,green,reviewed,0,714,ci,14351140,",ci14351140,gcmtc200802192241a,usp000fz95,gcmt20080219224130,",",ci,gcmt,us,gcmt,",",dyfi,focal-mechanism,impact-text,losspager,moment-tensor,nearby-cities,origin,phase-data,shakemap,",32.0,0.3885,0.55,210.0,mw,earthquake,"M 5.0 - 14km NW of Delta, B.C., MX",Point,"[-115.313, 32.4325, 6.006]",-115.313,32.4325,6.006
Feature,ci14348840,4.45,"12km SSE of Puebla, B.C., MX",2008-02-12 09:27:19.850,2022-08-05 16:41:02.713,,https://earthquake.usgs.gov/earthquakes/eventpage/ci14348840,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci14348840&format=geojson,28.0,4.4,6.36,green,reviewed,0,317,ci,14348840,",ci14348840,usp000fyr9,",",ci,us,",",dyfi,impact-text,losspager,nearby-cities,origin,phase-data,shakemap,",28.0,0.3613,0.49,206.0,ml,earthquake,"M 4.5 - 12km SSE of Puebla, B.C., MX",Point,"[-115.3058333, 32.4631667, 6.018]",-115.3058333,32.4631667,6.018
Feature,ci14348824,4.25,"14km NW of Delta, B.C., MX",2008-02-12 09:20:11.730,2017-02-07 23:17:11.234,,https://earthquake.usgs.gov/earthquakes/eventpage/ci14348824,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci14348824&format=geojson,,,6.29,green,reviewed,0,278,ci,14348824,",usp000fyr8,ci14348824,",",us,ci,",",impact-text,losspager,nearby-cities,origin,phase-data,shakemap,",29.0,0.383,0.46,209.0,ml,earthquake,"M 4.3 - 14km NW of Delta, B.C., MX",Point,"[-115.298, 32.4425, 6.018]",-115.298,32.4425,6.018
Feature,ci14348588,4.97,"13km SSE of Puebla, B.C., MX",2008-02-12 04:32:39.240,2022-05-02 19:36:57.520,,https://earthquake.usgs.gov/earthquakes/eventpage/ci14348588,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci14348588&format=geojson,598.0,5.4,6.51,green,reviewed,0,703,ci,14348588,",ci14348588,gcmtc200802120432a,usp000fyqk,iscgem10525654,",",ci,gcmt,us,iscgem,",",dyfi,focal-mechanism,impact-text,losspager,moment-tensor,nearby-cities,origin,phase-data,shakemap,",29.0,0.3731,0.44,208.0,mw,earthquake,"M 5.0 - 13km SSE of Puebla, B.C., MX",Point,"[-115.3175, 32.4475, 6.018]",-115.3175,32.4475,6.018
Feature,ci14348196,5.1,"7km WSW of Delta, B.C., MX",2008-02-11 18:29:30.530,2022-05-02 19:37:00.378,,https://earthquake.usgs.gov/earthquakes/eventpage/ci14348196,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci14348196&format=geojson,668.0,5.0,6.6,green,reviewed,0,734,ci,14348196,",ci14348196,gcmtc200802111829a,usp000fyph,gcmt20080211182931,iscgem10526626,",",ci,gcmt,us,gcmt,iscgem,",",dyfi,focal-mechanism,impact-text,losspager,moment-tensor,nearby-cities,origin,phase-data,shakemap,",28.0,0.5031,1.04,228.0,mw,earthquake,"M 5.1 - 7km WSW of Delta, B.C., MX",Point,"[-115.2568333, 32.3271667, 6.001]",-115.2568333,32.3271667,6.001
