type,id,properties.mag,properties.place,properties.time,properties.updated,properties.tz,properties.url,properties.detail,properties.felt,properties.cdi,properties.mmi,properties.alert,properties.status,properties.tsunami,properties.sig,properties.net,properties.code,properties.ids,properties.sources,properties.types,properties.nst,properties.dmin,properties.rms,properties.gap,properties.magType,properties.type,properties.title,geometry.type,geometry.coordinates,Longitud,Latitud,Profundidad
Feature,usc000kp6n,5.5,"off the east coast of Honshu, Japan",2013-10-27 18:13:06.440,2022-07-26 00:36:49.835,,https://earthquake.usgs.gov/earthquakes/eventpage/usc000kp6n,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usc000kp6n&format=geojson,3.0,2.0,0.0,green,reviewed,0,466,us,c000kp6n,",usc000kp6n,iscgem609078622,",",us,iscgem,",",cap,dyfi,losspager,moment-tensor,origin,phase-data,shakemap,",,5.041,0.84,28.0,mwb,earthquake,"M 5.5 - off the east coast of Honshu, Japan",Point,"[144.5734, 37.0876, 20.16]",144.5734,37.0876,20.16
Feature,usc000kndd,5.5,"off the east coast of Honshu, Japan",2013-10-25 21:27:34.650,2022-05-03 16:30:36.051,,https://earthquake.usgs.gov/earthquakes/eventpage/usc000kndd,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usc000kndd&format=geojson,,,0.0,green,reviewed,0,465,us,c000kndd,",usc000kndd,iscgem603760882,",",us,iscgem,",",cap,losspager,origin,phase-data,shakemap,",,5.04,0.78,31.0,mb,earthquake,"M 5.5 - off the east coast of Honshu, Japan",Point,"[144.6715, 37.1057, 10]",144.6715,37.1057,10.0
Feature,usc000kn4n,7.1,"off the east coast of Honshu, Japan",2013-10-25 17:10:19.710,2022-08-06 18:34:02.167,,https://earthquake.usgs.gov/earthquakes/eventpage/usc000kn4n,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usc000kn4n&format=geojson,160.0,6.0,3.509,green,reviewed,1,872,us,c000kn4n,",pt13298000,at00mv8id4,usc000kn4n,iscgem609078601,",",pt,at,us,iscgem,",",cap,dyfi,finite-fault,general-text,impact-link,losspager,moment-tensor,origin,phase-data,poster,shakemap,",,3.968,1.01,10.0,mww,earthquake,"M 7.1 - off the east coast of Honshu, Japan",Point,"[144.6611, 37.1557, 35]",144.6611,37.1557,35.0
Feature,usb000jw8u,5.4,"8 km WNW of Iwaki, Japan",2013-09-19 17:25:06.920,2022-08-06 17:48:33.138,,https://earthquake.usgs.gov/earthquakes/eventpage/usb000jw8u,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usb000jw8u&format=geojson,65.0,7.1,7.496,green,reviewed,0,495,us,b000jw8u,",usb000jw8u,iscgem605965988,atlas20130919172506,",",us,iscgem,atlas,",",cap,dyfi,losspager,moment-tensor,origin,phase-data,shakemap,trump-shakemap,",,2.135,1.16,45.0,mwb,earthquake,"M 5.4 - 8 km WNW of Iwaki, Japan",Point,"[140.7879, 37.0674, 8]",140.7879,37.0674,8.0
Feature,usb000jgfc,6.5,"Izu Islands, Japan region",2013-09-04 00:18:23.370,2022-08-06 17:30:35.804,,https://earthquake.usgs.gov/earthquakes/eventpage/usb000jgfc,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usb000jgfc&format=geojson,167.0,5.3,3.23,green,reviewed,0,739,us,b000jgfc,",usb000jgfc,iscgem608458267,",",us,iscgem,",",cap,dyfi,losspager,moment-tensor,origin,phase-data,scitech-link,shakemap,",,3.276,1.02,26.0,mww,earthquake,"M 6.5 - Izu Islands, Japan region",Point,"[138.8325, 29.9377, 402]",138.8325,29.9377,402.0
Feature,usb000jey1,5.7,"76 km SE of Vrangel’, Russia",2013-09-02 02:51:13.230,2022-05-03 16:26:23.917,,https://earthquake.usgs.gov/earthquakes/eventpage/usb000jey1,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usb000jey1&format=geojson,,,2.79,green,reviewed,0,500,us,b000jey1,",usb000jey1,iscgem603377120,",",us,iscgem,",",cap,losspager,moment-tensor,origin,phase-data,scitech-link,shakemap,",,2.345,0.74,25.0,mww,earthquake,"M 5.7 - 76 km SE of Vrangel’, Russia",Point,"[133.6656, 42.1989, 445]",133.6656,42.1989,445.0
Feature,usb000iv4w,5.8,"54 km ESE of Ishinomaki, Japan",2013-08-04 03:28:50.810,2022-07-25 19:40:11.276,,https://earthquake.usgs.gov/earthquakes/eventpage/usb000iv4w,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usb000iv4w&format=geojson,70.0,5.4,5.268,green,reviewed,0,555,us,b000iv4w,",usb000iv4w,iscgem608161129,atlas20130804032850,",",us,iscgem,atlas,",",cap,dyfi,losspager,moment-tensor,origin,phase-data,scitech-link,shakemap,",,3.355,0.67,18.0,mww,earthquake,"M 5.8 - 54 km ESE of Ishinomaki, Japan",Point,"[141.8621, 38.2133, 56]",141.8621,38.2133,56.0
Feature,usc000iqcp,5.3,"269 km SSE of Katsuura, Japan",2013-07-27 01:08:59.260,2014-11-07 01:51:20.512,,https://earthquake.usgs.gov/earthquakes/eventpage/usc000iqcp,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usc000iqcp&format=geojson,,,2.99,green,reviewed,0,432,us,c000iqcp,",usc000iqcp,",",us,",",cap,impact-text,losspager,moment-tensor,origin,phase-data,shakemap,",123.0,,0.68,25.0,mwc,earthquake,"M 5.3 - 269 km SSE of Katsuura, Japan",Point,"[141.716, 33.019, 9.9]",141.716,33.019,9.9
Feature,usb000iie5,5.2,"96 km NE of Hasaki, Japan",2013-07-20 06:06:22.130,2022-07-25 18:35:43.499,,https://earthquake.usgs.gov/earthquakes/eventpage/usb000iie5,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usb000iie5&format=geojson,14.0,3.8,4.67,green,reviewed,0,421,us,b000iie5,",usb000iie5,",",us,",",cap,dyfi,impact-text,losspager,moment-tensor,origin,phase-data,scitech-link,shakemap,",139.0,,0.85,70.0,mwb,earthquake,"M 5.2 - 96 km NE of Hasaki, Japan",Point,"[141.698, 36.251, 14]",141.698,36.251,14.0
Feature,usc000hpjj,5.6,"90 km E of Nago, Japan",2013-06-13 13:24:45.360,2022-07-25 16:29:10.473,,https://earthquake.usgs.gov/earthquakes/eventpage/usc000hpjj,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usc000hpjj&format=geojson,75.0,3.3,5.41,green,reviewed,0,507,us,c000hpjj,",usc000hpjj,iscgem603072270,",",us,iscgem,",",cap,dyfi,focal-mechanism,impact-text,losspager,moment-tensor,origin,phase-data,scitech-link,shakemap,",101.0,,0.9,43.0,mww,earthquake,"M 5.6 - 90 km E of Nago, Japan",Point,"[128.886, 26.533, 20]",128.886,26.533,20.0
Feature,usb000gy67,6.0,"50 km NE of Namie, Japan",2013-05-18 05:47:59.500,2022-07-25 02:27:36.432,,https://earthquake.usgs.gov/earthquakes/eventpage/usb000gy67,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usb000gy67&format=geojson,139.0,5.2,4.354,green,reviewed,0,626,us,b000gy67,",usb000gy67,iscgem602958409,",",us,iscgem,",",cap,dyfi,focal-mechanism,impact-text,losspager,moment-tensor,origin,phase-data,scitech-link,shakemap,",436.0,,0.77,14.0,mww,earthquake,"M 6.0 - 50 km NE of Namie, Japan",Point,"[141.471, 37.739, 39]",141.471,37.739,39.0
Feature,usa000hg3x,5.4,"126 km ESE of ?hara, Japan",2013-05-01 23:13:05.000,2014-11-07 01:50:43.045,,https://earthquake.usgs.gov/earthquakes/eventpage/usa000hg3x,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usa000hg3x&format=geojson,,,5.15,green,reviewed,0,449,us,a000hg3x,",usa000hg3x,",",us,",",cap,impact-text,losspager,moment-tensor,origin,phase-data,scitech-link,shakemap,",353.0,,0.75,64.0,mwb,earthquake,"M 5.4 - 126 km ESE of ?hara, Japan",Point,"[141.65, 34.759, 9.2]",141.65,34.759,9.2
Feature,usb000ghg0,5.6,"13 km ESE of Hasaki, Japan",2013-04-29 13:01:44.710,2022-07-25 00:48:16.679,,https://earthquake.usgs.gov/earthquakes/eventpage/usb000ghg0,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usb000ghg0&format=geojson,83.0,4.6,4.359,green,reviewed,0,521,us,b000ghg0,",usb000ghg0,iscgem602905692,",",us,iscgem,",",cap,dyfi,impact-text,losspager,moment-tensor,origin,phase-data,scitech-link,shakemap,",424.0,,0.83,42.2,mww,earthquake,"M 5.6 - 13 km ESE of Hasaki, Japan",Point,"[140.979, 35.702, 35]",140.979,35.702,35.0
Feature,usb000gczl,6.1,"Izu Islands, Japan region",2013-04-21 03:22:16.220,2022-07-25 00:14:51.614,,https://earthquake.usgs.gov/earthquakes/eventpage/usb000gczl,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usb000gczl&format=geojson,7.0,3.4,3.06,green,reviewed,0,575,us,b000gczl,",usb000gczl,iscgem602873208,",",us,iscgem,",",cap,dyfi,impact-text,losspager,moment-tensor,origin,phase-data,scitech-link,shakemap,",688.0,,0.78,9.5,mww,earthquake,"M 6.1 - Izu Islands, Japan region",Point,"[138.887, 29.933, 421.9]",138.887,29.933,421.9
Feature,usb000gagm,5.5,"62 km NE of Yonakuni, Japan",2013-04-18 14:08:35.420,2022-05-03 16:14:20.470,,https://earthquake.usgs.gov/earthquakes/eventpage/usb000gagm,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usb000gagm&format=geojson,,,3.74,green,reviewed,0,465,us,b000gagm,",usb000gagm,iscgem602822837,",",us,iscgem,",",cap,impact-text,losspager,moment-tensor,origin,phase-data,shakemap,",88.0,,0.95,49.4,mwc,earthquake,"M 5.5 - 62 km NE of Yonakuni, Japan",Point,"[123.356, 24.924, 10]",123.356,24.924,10.0
Feature,usb000g940,5.9,"29 km ENE of Ishinomaki, Japan",2013-04-17 12:03:31.760,2022-07-24 23:50:14.246,,https://earthquake.usgs.gov/earthquakes/eventpage/usb000g940,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usb000g940&format=geojson,81.0,5.6,5.351,green,reviewed,0,581,us,b000g940,",usb000g940,iscgem602822821,atlas20130417120334,",",us,iscgem,atlas,",",cap,dyfi,impact-text,losspager,moment-tensor,origin,phase-data,scitech-link,shakemap,",421.0,,0.71,21.0,mww,earthquake,"M 5.9 - 29 km ENE of Ishinomaki, Japan",Point,"[141.63, 38.475, 50.5]",141.63,38.475,50.5
Feature,usb000g9yi,5.6,"88 km SSE of Shimoda, Japan",2013-04-17 08:57:33.900,2022-07-24 23:59:20.598,,https://earthquake.usgs.gov/earthquakes/eventpage/usb000g9yi,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usb000g9yi&format=geojson,20.0,3.1,5.437,green,reviewed,0,489,us,b000g9yi,",usb000g9yi,iscgem606123603,atlas20130417085733,",",us,iscgem,atlas,",",cap,dyfi,impact-text,losspager,moment-tensor,origin,phase-data,scitech-link,shakemap,trump-shakemap,",249.0,,1.21,65.0,mwb,earthquake,"M 5.6 - 88 km SSE of Shimoda, Japan",Point,"[139.352, 33.958, 8.8]",139.352,33.958,8.8
Feature,usb000g901,4.9,"78 km SSE of Shimoda, Japan",2013-04-17 08:57:19.690,2022-07-24 23:59:17.321,,https://earthquake.usgs.gov/earthquakes/eventpage/usb000g901,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usb000g901&format=geojson,17.0,3.4,5.74,green,reviewed,0,375,us,b000g901,",usb000g901,",",us,",",cap,dyfi,impact-text,losspager,moment-tensor,origin,phase-data,scitech-link,shakemap,",243.0,,1.05,46.0,mb,earthquake,"M 4.9 - 78 km SSE of Shimoda, Japan",Point,"[139.362, 34.061, 10.9]",139.362,34.061,10.9
Feature,usb000g5yg,5.8,"6 km WNW of Sumoto, Japan",2013-04-12 20:33:17.540,2022-09-17 07:37:29.799,,https://earthquake.usgs.gov/earthquakes/eventpage/usb000g5yg,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usb000g5yg&format=geojson,121.0,6.8,6.584,green,reviewed,0,700,us,b000g5yg,",usb000g5yg,iscgem602787145,atlas20130412203317,",",us,iscgem,atlas,",",cap,dyfi,focal-mechanism,impact-text,losspager,moment-tensor,origin,phase-data,scitech-link,shakemap,significance,",535.0,,0.77,13.0,mww,earthquake,"M 5.8 - 6 km WNW of Sumoto, Japan",Point,"[134.828, 34.369, 14]",134.828,34.369,14.0
Feature,usb000g128,5.8,"13 km NW of Zarubino, Russia",2013-04-06 00:29:55.090,2022-05-03 16:13:24.028,,https://earthquake.usgs.gov/earthquakes/eventpage/usb000g128,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usb000g128&format=geojson,,,2.56,green,reviewed,0,518,us,b000g128,",usb000g128,iscgem602761442,",",us,iscgem,",",cap,impact-text,losspager,moment-tensor,origin,phase-data,scitech-link,shakemap,",654.0,,0.78,24.8,mww,earthquake,"M 5.8 - 13 km NW of Zarubino, Russia",Point,"[130.976, 42.726, 562.8]",130.976,42.726,562.8
Feature,usb000g0cq,6.3,"13 km NNW of Zarubino, Russia",2013-04-05 13:00:02.130,2022-05-03 17:26:07.665,,https://earthquake.usgs.gov/earthquakes/eventpage/usb000g0cq,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usb000g0cq&format=geojson,,,2.99,green,reviewed,0,611,us,b000g0cq,",usb000g0cq,iscgem607304526,",",us,iscgem,",",cap,impact-text,losspager,moment-tensor,origin,phase-data,scitech-link,shakemap,",680.0,,0.86,16.5,mww,earthquake,"M 6.3 - 13 km NNW of Zarubino, Russia",Point,"[131.003, 42.736, 563.3]",131.003,42.736,563.3
Feature,usb000fxh7,6.0,"104 km E of Yamada, Japan",2013-04-01 18:53:17.420,2022-07-24 22:11:15.336,,https://earthquake.usgs.gov/earthquakes/eventpage/usb000fxh7,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usb000fxh7&format=geojson,18.0,3.8,5.32,green,reviewed,0,561,us,b000fxh7,",usb000fxh7,iscgem603039734,",",us,iscgem,",",cap,dyfi,focal-mechanism,impact-text,losspager,moment-tensor,origin,phase-data,scitech-link,shakemap,",495.0,,0.85,52.5,mww,earthquake,"M 6.0 - 104 km E of Yamada, Japan",Point,"[143.167, 39.526, 14]",143.167,39.526,14.0
Feature,usc000fd76,5.4,"164 km SE of Koshima, Japan",2013-02-25 16:00:19.640,2014-11-07 01:50:11.833,,https://earthquake.usgs.gov/earthquakes/eventpage/usc000fd76,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usc000fd76&format=geojson,,,4.13,green,reviewed,0,449,us,c000fd76,",usc000fd76,",",us,",",impact-text,losspager,moment-tensor,origin,phase-data,shakemap,",235.0,,0.79,29.9,mwc,earthquake,"M 5.4 - 164 km SE of Koshima, Japan",Point,"[131.505, 29.011, 45.5]",131.505,29.011,45.5
Feature,usc000fd56,5.8,"29 km NE of Numata, Japan",2013-02-25 07:23:55.960,2022-08-06 13:52:50.670,,https://earthquake.usgs.gov/earthquakes/eventpage/usc000fd56,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usc000fd56&format=geojson,139.0,5.9,5.713,green,reviewed,0,600,us,c000fd56,",usc000fd56,iscgem602550753,atlas20130225072356,",",us,iscgem,atlas,",",dyfi,impact-text,losspager,moment-tensor,origin,phase-data,scitech-link,shakemap,",561.0,,0.72,24.5,mww,earthquake,"M 5.8 - 29 km NE of Numata, Japan",Point,"[139.245, 36.844, 10]",139.245,36.844,10.0
Feature,usc000fa48,5.4,"51 km E of ?hara, Japan",2013-02-19 12:27:36.140,2022-07-24 18:30:50.282,,https://earthquake.usgs.gov/earthquakes/eventpage/usc000fa48,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usc000fa48&format=geojson,77.0,3.8,4.55,green,reviewed,0,478,us,c000fa48,",usc000fa48,iscgem602448036,",",us,iscgem,",",dyfi,impact-text,losspager,moment-tensor,origin,phase-data,scitech-link,shakemap,",421.0,,0.9,54.1,mww,earthquake,"M 5.4 - 51 km E of ?hara, Japan",Point,"[140.955, 35.251, 20]",140.955,35.251,20.0
Feature,usc000f8qf,5.3,"29 km S of Shikotan, Russia",2013-02-16 22:17:32.130,2022-05-03 16:06:48.456,,https://earthquake.usgs.gov/earthquakes/eventpage/usc000f8qf,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usc000f8qf&format=geojson,,,4.46,green,reviewed,0,432,us,c000f8qf,",usc000f8qf,iscgem602445055,",",us,iscgem,",",impact-text,losspager,moment-tensor,origin,phase-data,scitech-link,shakemap,",568.0,,0.92,39.5,mwb,earthquake,"M 5.3 - 29 km S of Shikotan, Russia",Point,"[146.675, 43.539, 46.1]",146.675,43.539,46.1
Feature,usc000f6fa,5.2,"66 km SE of Nishinoomote, Japan",2013-02-13 03:57:42.500,2022-05-03 16:06:28.785,,https://earthquake.usgs.gov/earthquakes/eventpage/usc000f6fa,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usc000f6fa&format=geojson,,,4.37,green,reviewed,0,416,us,c000f6fa,",usc000f6fa,iscgem602433724,",",us,iscgem,",",impact-text,losspager,moment-tensor,origin,phase-data,scitech-link,shakemap,",450.0,,0.87,25.9,mwb,earthquake,"M 5.2 - 66 km SE of Nishinoomote, Japan",Point,"[131.412, 30.252, 10]",131.412,30.252,10.0
Feature,usc000f056,5.5,"Izu Islands, Japan region",2013-02-02 18:31:36.580,2022-05-03 16:04:56.291,,https://earthquake.usgs.gov/earthquakes/eventpage/usc000f056,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usc000f056&format=geojson,,,4.26,green,reviewed,0,465,us,c000f056,",usc000f056,iscgem602392265,",",us,iscgem,",",cap,impact-text,losspager,origin,phase-data,shakemap,",499.0,,0.81,20.0,mb,earthquake,"M 5.5 - Izu Islands, Japan region",Point,"[141.992, 29.336, 40.8]",141.992,29.336,40.8
Feature,us6000k9mb,6.2,"49 km NE of Anamizu, Japan",2023-05-05 05:42:04.305,2023-05-09 02:57:06.795,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000k9mb,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000k9mb&format=geojson,35.0,7.8,8.103,yellow,reviewed,0,677,us,6000k9mb,",us6000k9mb,usauto6000k9mb,at00ru67u5,pt23125000,",",us,usauto,at,pt,",",dyfi,ground-failure,internal-moment-tensor,internal-origin,losspager,moment-tensor,origin,phase-data,shakemap,",132.0,1.226,0.83,29.0,mww,earthquake,"M 6.2 - 49 km NE of Anamizu, Japan",Point,"[137.3053, 37.5402, 8.712]",137.3053,37.5402,8.712
Feature,us7000dl6y,7.0,"30 km E of Ishinomaki, Japan",2021-03-20 09:09:43.966,2022-08-12 12:07:56.816,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000dl6y,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000dl6y&format=geojson,409.0,7.3,7.008,yellow,reviewed,1,1052,us,7000dl6y,",at00qq9g49,us7000dl6y,usauto7000dl6y,pt21079003,",",at,us,usauto,pt,",",associate,dyfi,finite-fault,general-text,ground-failure,impact-link,impact-text,internal-moment-tensor,internal-origin,losspager,moment-tensor,origin,phase-data,shakemap,",,2.378,0.75,35.0,mww,earthquake,"M 7.0 - 30 km E of Ishinomaki, Japan",Point,"[141.6477, 38.4515, 43]",141.6477,38.4515,43.0
Feature,us600042fx,6.4,"31 km WSW of Tsuruoka, Japan",2019-06-18 13:22:19.010,2022-04-06 05:39:26.974,,https://earthquake.usgs.gov/earthquakes/eventpage/us600042fx,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us600042fx&format=geojson,140.0,7.0,6.87,yellow,reviewed,1,748,us,600042fx,",us600042fx,pt19169001,at00ptaqha,",",us,pt,at,",",dyfi,ground-failure,impact-link,impact-text,losspager,moment-tensor,origin,phase-data,shakemap,",,1.288,0.87,33.0,mww,earthquake,"M 6.4 - 31 km WSW of Tsuruoka, Japan",Point,"[139.4769, 38.6391, 12]",139.4769,38.6391,12.0
Feature,us2000bnrs,5.5,"7 km SW of Heunghae, South Korea",2017-11-15 05:29:32.820,2023-03-12 07:51:44.841,,https://earthquake.usgs.gov/earthquakes/eventpage/us2000bnrs,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us2000bnrs&format=geojson,367.0,7.7,6.772,yellow,reviewed,0,933,us,2000bnrs,",us2000bnrs,iscgem611461139,",",us,iscgem,",",dyfi,losspager,moment-tensor,origin,phase-data,shakemap,",,1.545,0.71,26.0,mww,earthquake,"M 5.5 - 7 km SW of Heunghae, South Korea",Point,"[129.28, 36.0735, 10]",129.28,36.0735,10.0
Feature,us10006p1f,5.4,"6km S of Gyeongju, South Korea",2016-09-12 11:32:55.770,2023-05-05 11:44:27.210,,https://earthquake.usgs.gov/earthquakes/eventpage/us10006p1f,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us10006p1f&format=geojson,427.0,7.9,6.727,yellow,reviewed,0,987,us,10006p1f,",us10006p1f,gcmt20160912113254,iscgem609440121,",",us,gcmt,iscgem,",",cap,dyfi,impact-text,losspager,moment-tensor,origin,phase-data,shakemap,",,0.537,0.85,29.0,mww,earthquake,"M 5.4 - 6km S of Gyeongju, South Korea",Point,"[129.2162, 35.7808, 13]",129.2162,35.7808,13.0
Feature,us20005i1a,6.0,"5 km ENE of Uto, Japan",2016-04-14 15:03:47.240,2022-05-03 19:34:24.135,,https://earthquake.usgs.gov/earthquakes/eventpage/us20005i1a,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us20005i1a&format=geojson,9.0,6.3,6.503,yellow,reviewed,0,656,us,20005i1a,",us20005i1a,gcmt20160414150347,iscgem613397874,atlas20160414150347,",",us,gcmt,iscgem,atlas,",",cap,dyfi,impact-text,losspager,moment-tensor,origin,phase-data,shakemap,",,0.446,0.86,32.0,mww,earthquake,"M 6.0 - 5 km ENE of Uto, Japan",Point,"[130.7204, 32.6973, 8]",130.7204,32.6973,8.0
Feature,usb000syza,6.2,"6 km SSE of Hakuba, Japan",2014-11-22 13:08:18.420,2022-08-07 04:46:03.314,,https://earthquake.usgs.gov/earthquakes/eventpage/usb000syza,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usb000syza&format=geojson,68.0,8.5,6.303,yellow,reviewed,0,708,us,b000syza,",usb000syza,gcmt20141122130818,iscgem611078990,atlas20141122130818,",",us,gcmt,iscgem,atlas,",",cap,dyfi,impact-text,losspager,moment-tensor,origin,phase-data,shakemap,",,0.271,0.98,19.0,mww,earthquake,"M 6.2 - 6 km SSE of Hakuba, Japan",Point,"[137.8875, 36.6408, 9]",137.8875,36.6408,9.0
Feature,usb000l4tb,5.3,"39 km NNE of Changling, China",2013-11-22 22:04:25.400,2022-07-26 02:12:17.485,,https://earthquake.usgs.gov/earthquakes/eventpage/usb000l4tb,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usb000l4tb&format=geojson,4.0,3.4,6.662,yellow,reviewed,0,651,us,b000l4tb,",usb000l4tb,iscgem603806647,atlas20131122220425,",",us,iscgem,atlas,",",cap,dyfi,losspager,moment-tensor,origin,phase-data,shakemap,",,3.872,0.86,26.0,mwr,earthquake,"M 5.3 - 39 km NNE of Changling, China",Point,"[124.1681, 44.5993, 10]",124.1681,44.5993,10.0
Feature,usc000f03a,6.9,"18 km SSW of Obihiro, Japan",2013-02-02 14:17:35.130,2022-07-24 17:12:49.696,,https://earthquake.usgs.gov/earthquakes/eventpage/usc000f03a,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usc000f03a&format=geojson,130.0,6.3,6.511,yellow,reviewed,0,814,us,c000f03a,",usc000f03a,choy20130202141735,iscgem602392263,atlas20130202141735,",",us,choy,iscgem,atlas,",",cap,dyfi,focal-mechanism,impact-text,losspager,moment-tensor,origin,phase-data,shakemap,",686.0,,0.86,28.0,mww,earthquake,"M 6.9 - 18 km SSW of Obihiro, Japan",Point,"[143.092, 42.77, 107]",143.092,42.77,107.0
Feature,us6000dher,7.1,"73 km ENE of Namie, Japan",2021-02-13 14:07:49.797,2022-08-12 12:10:12.886,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000dher,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000dher&format=geojson,672.0,9.1,8.127,orange,reviewed,1,1612,us,6000dher,",at00qoh0l1,us6000dher,pt21044000,",",at,us,pt,",",associate,dyfi,finite-fault,general-text,ground-failure,impact-link,impact-text,internal-origin,losspager,moment-tensor,origin,phase-data,shakemap,",,3.085,0.94,11.0,mww,earthquake,"M 7.1 - 73 km ENE of Namie, Japan",Point,"[141.7751, 37.7265, 43.98]",141.7751,37.7265,43.98
Feature,us2000h8ty,6.6,"27 km ESE of Chitose, Japan",2018-09-05 18:07:59.150,2022-05-03 19:29:17.651,,https://earthquake.usgs.gov/earthquakes/eventpage/us2000h8ty,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us2000h8ty&format=geojson,93.0,8.1,8.541,orange,reviewed,1,1075,us,2000h8ty,",us2000h8ty,pt18248000,at00pelgzo,iscgem612697604,",",us,pt,at,iscgem,",",associate,dyfi,general-text,ground-failure,impact-link,impact-text,losspager,moment-tensor,origin,phase-data,shakemap,",,1.13,0.74,32.0,mww,earthquake,"M 6.6 - 27 km ESE of Chitose, Japan",Point,"[141.9294, 42.6861, 35]",141.9294,42.6861,35.0
